ID	Trait	Population	Sample_size	Nsnp
eqtl-a-ENSG00000237976	ENSG00000237976	European	5164	14535
eqtl-a-ENSG00000262745	ENSG00000262745	European	4530	15436
eqtl-a-ENSG00000225113	ENSG00000225113	European	5502	16627
eqtl-a-ENSG00000111142	ENSG00000111142	European	31684	20153
eqtl-a-ENSG00000162378	ENSG00000162378	European	31684	18011
eqtl-a-ENSG00000260005	ENSG00000260005	European	5502	19084
eqtl-a-ENSG00000006114	ENSG00000006114	European	26395	16527
eqtl-a-ENSG00000134480	ENSG00000134480	European	31644	16904
eqtl-a-ENSG00000108588	ENSG00000108588	European	31684	16041
eqtl-a-ENSG00000233327	ENSG00000233327	European	13344	14496
eqtl-a-ENSG00000230489	ENSG00000230489	European	9764	16442
eqtl-a-ENSG00000116459	ENSG00000116459	European	31684	19115
eqtl-a-ENSG00000259174	ENSG00000259174	European	4994	14832
eqtl-a-ENSG00000251706	ENSG00000251706	European	3831	12147
eqtl-a-ENSG00000036530	ENSG00000036530	European	14263	18057
eqtl-a-ENSG00000110719	ENSG00000110719	European	30935	18351
eqtl-a-ENSG00000166897	ENSG00000166897	European	26609	18955
eqtl-a-ENSG00000185834	ENSG00000185834	European	5502	19175
eqtl-a-ENSG00000254275	ENSG00000254275	European	10736	18390
eqtl-a-ENSG00000237836	ENSG00000237836	European	4677	10042
eqtl-a-ENSG00000124875	ENSG00000124875	European	31644	17274
eqtl-a-ENSG00000153774	ENSG00000153774	European	31684	19838
eqtl-a-ENSG00000135749	ENSG00000135749	European	31684	20438
eqtl-a-ENSG00000228974	ENSG00000228974	European	3831	17758
eqtl-a-ENSG00000258701	ENSG00000258701	European	20202	19835
eqtl-a-ENSG00000149054	ENSG00000149054	European	31470	20409
eqtl-a-ENSG00000164010	ENSG00000164010	European	31684	17369
eqtl-a-ENSG00000213999	ENSG00000213999	European	8269	17027
eqtl-a-ENSG00000083520	ENSG00000083520	European	31684	19282
eqtl-a-ENSG00000105258	ENSG00000105258	European	9188	17174
eqtl-a-ENSG00000235016	ENSG00000235016	European	5502	14432
eqtl-a-ENSG00000113460	ENSG00000113460	European	26395	19316
eqtl-a-ENSG00000100650	ENSG00000100650	European	31470	18660
eqtl-a-ENSG00000147416	ENSG00000147416	European	30935	21550
eqtl-a-ENSG00000143578	ENSG00000143578	European	31684	17154
eqtl-a-ENSG00000089558	ENSG00000089558	European	29218	16748
eqtl-a-ENSG00000156510	ENSG00000156510	European	31684	20104
eqtl-a-ENSG00000134827	ENSG00000134827	European	14263	17241
eqtl-a-ENSG00000186481	ENSG00000186481	European	5502	17505
eqtl-a-ENSG00000178562	ENSG00000178562	European	14263	15948
eqtl-a-ENSG00000068903	ENSG00000068903	European	31684	18967
eqtl-a-ENSG00000115718	ENSG00000115718	European	31470	19159
eqtl-a-ENSG00000135439	ENSG00000135439	European	31684	17285
eqtl-a-ENSG00000154608	ENSG00000154608	European	4868	17846
eqtl-a-ENSG00000167419	ENSG00000167419	European	29623	16507
eqtl-a-ENSG00000233236	ENSG00000233236	European	4973	18157
eqtl-a-ENSG00000256417	ENSG00000256417	European	4656	16535
eqtl-a-ENSG00000211966	ENSG00000211966	European	5502	15622
eqtl-a-ENSG00000136279	ENSG00000136279	European	31470	17598
eqtl-a-ENSG00000255449	ENSG00000255449	European	3831	14887
eqtl-a-ENSG00000005471	ENSG00000005471	European	31684	16565
eqtl-a-ENSG00000105669	ENSG00000105669	European	14263	17099
eqtl-a-ENSG00000185163	ENSG00000185163	European	31644	20468
eqtl-a-ENSG00000181652	ENSG00000181652	European	31684	20114
eqtl-a-ENSG00000164713	ENSG00000164713	European	14263	18074
eqtl-a-ENSG00000188886	ENSG00000188886	European	31050	14010
eqtl-a-ENSG00000248477	ENSG00000248477	European	5502	13097
eqtl-a-ENSG00000171444	ENSG00000171444	European	31684	21410
eqtl-a-ENSG00000240401	ENSG00000240401	European	5502	18432
eqtl-a-ENSG00000113721	ENSG00000113721	European	31684	18466
eqtl-a-ENSG00000160746	ENSG00000160746	European	26609	16596
eqtl-a-ENSG00000109805	ENSG00000109805	European	25860	19564
eqtl-a-ENSG00000147586	ENSG00000147586	European	9188	17096
eqtl-a-ENSG00000164187	ENSG00000164187	European	26181	18389
eqtl-a-ENSG00000180672	ENSG00000180672	European	22495	17705
eqtl-a-ENSG00000126264	ENSG00000126264	European	31470	18329
eqtl-a-ENSG00000139714	ENSG00000139714	European	14263	17366
eqtl-a-ENSG00000164134	ENSG00000164134	European	31684	17931
eqtl-a-ENSG00000251322	ENSG00000251322	European	24968	15719
eqtl-a-ENSG00000260773	ENSG00000260773	European	3831	15820
eqtl-a-ENSG00000177352	ENSG00000177352	European	26609	14591
eqtl-a-ENSG00000235531	ENSG00000235531	European	8269	17947
eqtl-a-ENSG00000269019	ENSG00000269019	European	4677	16642
eqtl-a-ENSG00000226524	ENSG00000226524	European	5164	16470
eqtl-a-ENSG00000008405	ENSG00000008405	European	31470	18331
eqtl-a-ENSG00000236423	ENSG00000236423	European	17435	21379
eqtl-a-ENSG00000160688	ENSG00000160688	European	31684	15647
eqtl-a-ENSG00000173626	ENSG00000173626	European	26022	18404
eqtl-a-ENSG00000238278	ENSG00000238278	European	4656	15495
eqtl-a-ENSG00000164707	ENSG00000164707	European	30838	17982
eqtl-a-ENSG00000122025	ENSG00000122025	European	31684	18960
eqtl-a-ENSG00000183337	ENSG00000183337	European	9188	10125
eqtl-a-ENSG00000263164	ENSG00000263164	European	4169	18769
eqtl-a-ENSG00000163534	ENSG00000163534	European	31470	19868
eqtl-a-ENSG00000105829	ENSG00000105829	European	31684	17099
eqtl-a-ENSG00000070367	ENSG00000070367	European	31684	19325
eqtl-a-ENSG00000263818	ENSG00000263818	European	3831	14203
eqtl-a-ENSG00000198417	ENSG00000198417	European	31684	19639
eqtl-a-ENSG00000002933	ENSG00000002933	European	31684	19955
eqtl-a-ENSG00000162695	ENSG00000162695	European	31684	19023
eqtl-a-ENSG00000158050	ENSG00000158050	European	31684	14020
eqtl-a-ENSG00000170085	ENSG00000170085	European	25690	17362
eqtl-a-ENSG00000253716	ENSG00000253716	European	5502	18406
eqtl-a-ENSG00000255197	ENSG00000255197	European	5502	14981
eqtl-a-ENSG00000262557	ENSG00000262557	European	4339	16343
eqtl-a-ENSG00000115307	ENSG00000115307	European	31470	17281
eqtl-a-ENSG00000070159	ENSG00000070159	European	30765	19809
eqtl-a-ENSG00000235217	ENSG00000235217	European	23414	16811
eqtl-a-ENSG00000187735	ENSG00000187735	European	6421	17768
eqtl-a-ENSG00000261269	ENSG00000261269	European	22495	16924
eqtl-a-ENSG00000258521	ENSG00000258521	European	4994	17499
eqtl-a-ENSG00000167720	ENSG00000167720	European	26609	19372
eqtl-a-ENSG00000185404	ENSG00000185404	European	31470	19035
eqtl-a-ENSG00000106266	ENSG00000106266	European	31684	22478
eqtl-a-ENSG00000182004	ENSG00000182004	European	6421	17141
eqtl-a-ENSG00000125966	ENSG00000125966	European	25860	16125
eqtl-a-ENSG00000104722	ENSG00000104722	European	14263	18149
eqtl-a-ENSG00000264508	ENSG00000264508	European	5502	15122
eqtl-a-ENSG00000116205	ENSG00000116205	European	25690	19052
eqtl-a-ENSG00000119048	ENSG00000119048	European	14263	16629
eqtl-a-ENSG00000268913	ENSG00000268913	European	5502	16762
eqtl-a-ENSG00000117868	ENSG00000117868	European	31470	19358
eqtl-a-ENSG00000156381	ENSG00000156381	European	31470	18718
eqtl-a-ENSG00000227201	ENSG00000227201	European	4677	16763
eqtl-a-ENSG00000130147	ENSG00000130147	European	31684	21048
eqtl-a-ENSG00000156869	ENSG00000156869	European	26569	18363
eqtl-a-ENSG00000109736	ENSG00000109736	European	31684	19933
eqtl-a-ENSG00000187498	ENSG00000187498	European	31684	20939
eqtl-a-ENSG00000211806	ENSG00000211806	European	21746	19932
eqtl-a-ENSG00000124614	ENSG00000124614	European	6421	17641
eqtl-a-ENSG00000169860	ENSG00000169860	European	30765	18712
eqtl-a-ENSG00000160602	ENSG00000160602	European	31684	15160
eqtl-a-ENSG00000140451	ENSG00000140451	European	31470	17089
eqtl-a-ENSG00000127507	ENSG00000127507	European	31684	19427
eqtl-a-ENSG00000076924	ENSG00000076924	European	31684	20749
eqtl-a-ENSG00000152926	ENSG00000152926	European	25860	18443
eqtl-a-ENSG00000269165	ENSG00000269165	European	4994	14626
eqtl-a-ENSG00000005882	ENSG00000005882	European	26609	17443
eqtl-a-ENSG00000142632	ENSG00000142632	European	31684	18337
eqtl-a-ENSG00000224858	ENSG00000224858	European	4868	17188
eqtl-a-ENSG00000157429	ENSG00000157429	European	31684	17263
eqtl-a-ENSG00000258987	ENSG00000258987	European	3831	17103
eqtl-a-ENSG00000236304	ENSG00000236304	European	5502	16899
eqtl-a-ENSG00000225733	ENSG00000225733	European	5502	17785
eqtl-a-ENSG00000108255	ENSG00000108255	European	29094	14651
eqtl-a-ENSG00000244041	ENSG00000244041	European	22709	20022
eqtl-a-ENSG00000263667	ENSG00000263667	European	3831	13521
eqtl-a-ENSG00000140006	ENSG00000140006	European	31684	18207
eqtl-a-ENSG00000145348	ENSG00000145348	European	30935	17889
eqtl-a-ENSG00000034239	ENSG00000034239	European	31346	16032
eqtl-a-ENSG00000176834	ENSG00000176834	European	31684	19054
eqtl-a-ENSG00000234741	ENSG00000234741	European	18354	16374
eqtl-a-ENSG00000145882	ENSG00000145882	European	31684	18307
eqtl-a-ENSG00000215199	ENSG00000215199	European	4339	14620
eqtl-a-ENSG00000175352	ENSG00000175352	European	31684	18661
eqtl-a-ENSG00000205517	ENSG00000205517	European	9188	16920
eqtl-a-ENSG00000233058	ENSG00000233058	European	5502	19765
eqtl-a-ENSG00000180628	ENSG00000180628	European	30935	17599
eqtl-a-ENSG00000101955	ENSG00000101955	European	7444	10083
eqtl-a-ENSG00000236370	ENSG00000236370	European	4339	13679
eqtl-a-ENSG00000161533	ENSG00000161533	European	31684	19111
eqtl-a-ENSG00000257878	ENSG00000257878	European	5502	17879
eqtl-a-ENSG00000180644	ENSG00000180644	European	31684	21001
eqtl-a-ENSG00000112039	ENSG00000112039	European	31470	17143
eqtl-a-ENSG00000139531	ENSG00000139531	European	31684	17393
eqtl-a-ENSG00000248099	ENSG00000248099	European	31470	19048
eqtl-a-ENSG00000269925	ENSG00000269925	European	5502	17098
eqtl-a-ENSG00000185818	ENSG00000185818	European	21121	18793
eqtl-a-ENSG00000121413	ENSG00000121413	European	31684	16652
eqtl-a-ENSG00000054654	ENSG00000054654	European	31470	18036
eqtl-a-ENSG00000211768	ENSG00000211768	European	5164	15007
eqtl-a-ENSG00000187642	ENSG00000187642	European	25039	15592
eqtl-a-ENSG00000253203	ENSG00000253203	European	5502	13131
eqtl-a-ENSG00000196588	ENSG00000196588	European	31684	16487
eqtl-a-ENSG00000197601	ENSG00000197601	European	31470	18111
eqtl-a-ENSG00000122674	ENSG00000122674	European	6421	20066
eqtl-a-ENSG00000183479	ENSG00000183479	European	9188	10125
eqtl-a-ENSG00000267750	ENSG00000267750	European	5502	15854
eqtl-a-ENSG00000113319	ENSG00000113319	European	31684	18339
eqtl-a-ENSG00000141682	ENSG00000141682	European	31470	20369
eqtl-a-ENSG00000262319	ENSG00000262319	European	4994	14407
eqtl-a-ENSG00000066044	ENSG00000066044	European	30721	19859
eqtl-a-ENSG00000162444	ENSG00000162444	European	31684	18589
eqtl-a-ENSG00000124429	ENSG00000124429	European	8269	10110
eqtl-a-ENSG00000141622	ENSG00000141622	European	31470	18882
eqtl-a-ENSG00000077092	ENSG00000077092	European	30578	19566
eqtl-a-ENSG00000169026	ENSG00000169026	European	26609	18281
eqtl-a-ENSG00000174469	ENSG00000174469	European	31684	20534
eqtl-a-ENSG00000103253	ENSG00000103253	European	26609	19829
eqtl-a-ENSG00000133812	ENSG00000133812	European	31470	18768
eqtl-a-ENSG00000132334	ENSG00000132334	European	31470	21368
eqtl-a-ENSG00000084070	ENSG00000084070	European	31644	18017
eqtl-a-ENSG00000152455	ENSG00000152455	European	26609	20755
eqtl-a-ENSG00000117595	ENSG00000117595	European	31470	18911
eqtl-a-ENSG00000164306	ENSG00000164306	European	9188	19158
eqtl-a-ENSG00000125434	ENSG00000125434	European	31684	18496
eqtl-a-ENSG00000196233	ENSG00000196233	European	31644	17991
eqtl-a-ENSG00000225471	ENSG00000225471	European	8269	10110
eqtl-a-ENSG00000180610	ENSG00000180610	European	4465	16361
eqtl-a-ENSG00000177692	ENSG00000177692	European	14263	16855
eqtl-a-ENSG00000124491	ENSG00000124491	European	31684	20318
eqtl-a-ENSG00000186628	ENSG00000186628	European	18869	14246
eqtl-a-ENSG00000211845	ENSG00000211845	European	7106	18155
eqtl-a-ENSG00000238460	ENSG00000238460	European	3831	17615
eqtl-a-ENSG00000165355	ENSG00000165355	European	31684	19300
eqtl-a-ENSG00000227097	ENSG00000227097	European	5502	18494
eqtl-a-ENSG00000054392	ENSG00000054392	European	31684	18830
eqtl-a-ENSG00000230149	ENSG00000230149	European	5502	16715
eqtl-a-ENSG00000165795	ENSG00000165795	European	31470	21134
eqtl-a-ENSG00000135040	ENSG00000135040	European	31470	18349
eqtl-a-ENSG00000136536	ENSG00000136536	European	31684	18995
eqtl-a-ENSG00000100865	ENSG00000100865	European	31684	18698
eqtl-a-ENSG00000266104	ENSG00000266104	European	3831	17308
eqtl-a-ENSG00000158417	ENSG00000158417	European	26609	16985
eqtl-a-ENSG00000198915	ENSG00000198915	European	31470	20548
eqtl-a-ENSG00000222375	ENSG00000222375	European	4169	13355
eqtl-a-ENSG00000160712	ENSG00000160712	European	31684	15922
eqtl-a-ENSG00000161677	ENSG00000161677	European	31470	19211
eqtl-a-ENSG00000205423	ENSG00000205423	European	25650	17503
eqtl-a-ENSG00000133985	ENSG00000133985	European	21121	18633
eqtl-a-ENSG00000264991	ENSG00000264991	European	3831	15057
eqtl-a-ENSG00000167193	ENSG00000167193	European	31684	20497
eqtl-a-ENSG00000111237	ENSG00000111237	European	31684	16807
eqtl-a-ENSG00000248991	ENSG00000248991	European	10398	16046
eqtl-a-ENSG00000055957	ENSG00000055957	European	31684	17149
eqtl-a-ENSG00000119138	ENSG00000119138	European	31684	18009
eqtl-a-ENSG00000215148	ENSG00000215148	European	30918	17593
eqtl-a-ENSG00000268220	ENSG00000268220	European	4339	5007
eqtl-a-ENSG00000212719	ENSG00000212719	European	25432	15473
eqtl-a-ENSG00000227345	ENSG00000227345	European	26181	16303
eqtl-a-ENSG00000125485	ENSG00000125485	European	31684	18859
eqtl-a-ENSG00000104980	ENSG00000104980	European	31684	19795
eqtl-a-ENSG00000101188	ENSG00000101188	European	31684	21286
eqtl-a-ENSG00000116906	ENSG00000116906	European	31684	19453
eqtl-a-ENSG00000078399	ENSG00000078399	European	26609	18430
eqtl-a-ENSG00000119720	ENSG00000119720	European	25476	18714
eqtl-a-ENSG00000168564	ENSG00000168564	European	31684	20450
eqtl-a-ENSG00000132780	ENSG00000132780	European	14263	15739
eqtl-a-ENSG00000234769	ENSG00000234769	European	10577	14744
eqtl-a-ENSG00000130382	ENSG00000130382	European	31684	20848
eqtl-a-ENSG00000244274	ENSG00000244274	European	31470	18064
eqtl-a-ENSG00000242861	ENSG00000242861	European	5502	17003
eqtl-a-ENSG00000154153	ENSG00000154153	European	31470	18965
eqtl-a-ENSG00000005022	ENSG00000005022	European	6421	10124
eqtl-a-ENSG00000198169	ENSG00000198169	European	25432	14337
eqtl-a-ENSG00000234699	ENSG00000234699	European	4339	14843
eqtl-a-ENSG00000205537	ENSG00000205537	European	9943	18436
eqtl-a-ENSG00000196664	ENSG00000196664	European	9188	10125
eqtl-a-ENSG00000114446	ENSG00000114446	European	31684	17848
eqtl-a-ENSG00000182473	ENSG00000182473	European	31684	19352
eqtl-a-ENSG00000267296	ENSG00000267296	European	4994	17856
eqtl-a-ENSG00000113368	ENSG00000113368	European	14263	18551
eqtl-a-ENSG00000174100	ENSG00000174100	European	26609	16674
eqtl-a-ENSG00000085840	ENSG00000085840	European	26395	17521
eqtl-a-ENSG00000175707	ENSG00000175707	European	25860	16314
eqtl-a-ENSG00000204455	ENSG00000204455	European	4530	15420
eqtl-a-ENSG00000266032	ENSG00000266032	European	3831	15603
eqtl-a-ENSG00000243064	ENSG00000243064	European	31684	19963
eqtl-a-ENSG00000171700	ENSG00000171700	European	31684	16540
eqtl-a-ENSG00000143458	ENSG00000143458	European	31470	16864
eqtl-a-ENSG00000175265	ENSG00000175265	European	9188	18930
eqtl-a-ENSG00000140386	ENSG00000140386	European	30935	16175
eqtl-a-ENSG00000136237	ENSG00000136237	European	26196	20075
eqtl-a-ENSG00000268093	ENSG00000268093	European	4022	16981
eqtl-a-ENSG00000226698	ENSG00000226698	European	3831	13667
eqtl-a-ENSG00000008128	ENSG00000008128	European	11496	17974
eqtl-a-ENSG00000218226	ENSG00000218226	European	4994	18924
eqtl-a-ENSG00000268154	ENSG00000268154	European	3831	15679
eqtl-a-ENSG00000239557	ENSG00000239557	European	7635	15359
eqtl-a-ENSG00000172460	ENSG00000172460	European	28877	18560
eqtl-a-ENSG00000122565	ENSG00000122565	European	31684	18741
eqtl-a-ENSG00000125744	ENSG00000125744	European	31684	18958
eqtl-a-ENSG00000105248	ENSG00000105248	European	31470	19841
eqtl-a-ENSG00000165219	ENSG00000165219	European	31684	17638
eqtl-a-ENSG00000100353	ENSG00000100353	European	31684	19627
eqtl-a-ENSG00000147419	ENSG00000147419	European	31684	19594
eqtl-a-ENSG00000145721	ENSG00000145721	European	31176	19807
eqtl-a-ENSG00000160318	ENSG00000160318	European	31470	20562
eqtl-a-ENSG00000197520	ENSG00000197520	European	31684	18467
eqtl-a-ENSG00000127080	ENSG00000127080	European	31684	18771
eqtl-a-ENSG00000169122	ENSG00000169122	European	31684	19445
eqtl-a-ENSG00000164344	ENSG00000164344	European	31684	20694
eqtl-a-ENSG00000261705	ENSG00000261705	European	5502	15405
eqtl-a-ENSG00000053371	ENSG00000053371	European	31684	20062
eqtl-a-ENSG00000236519	ENSG00000236519	European	7106	17589
eqtl-a-ENSG00000105707	ENSG00000105707	European	31279	18709
eqtl-a-ENSG00000154240	ENSG00000154240	European	25476	19165
eqtl-a-ENSG00000109680	ENSG00000109680	European	31684	18182
eqtl-a-ENSG00000135549	ENSG00000135549	European	26609	18848
eqtl-a-ENSG00000165527	ENSG00000165527	European	14263	17256
eqtl-a-ENSG00000164458	ENSG00000164458	European	30387	19669
eqtl-a-ENSG00000238465	ENSG00000238465	European	5164	15842
eqtl-a-ENSG00000154222	ENSG00000154222	European	30511	17606
eqtl-a-ENSG00000135778	ENSG00000135778	European	26609	20300
eqtl-a-ENSG00000240694	ENSG00000240694	European	31684	20441
eqtl-a-ENSG00000236194	ENSG00000236194	European	4677	15534
eqtl-a-ENSG00000144426	ENSG00000144426	European	30507	15982
eqtl-a-ENSG00000120306	ENSG00000120306	European	25690	15474
eqtl-a-ENSG00000169087	ENSG00000169087	European	26609	17992
eqtl-a-ENSG00000260787	ENSG00000260787	European	4994	15890
eqtl-a-ENSG00000081059	ENSG00000081059	European	31470	17633
eqtl-a-ENSG00000264493	ENSG00000264493	European	3831	17227
eqtl-a-ENSG00000211642	ENSG00000211642	European	5502	17538
eqtl-a-ENSG00000214199	ENSG00000214199	European	16877	18725
eqtl-a-ENSG00000205336	ENSG00000205336	European	31470	19663
eqtl-a-ENSG00000128791	ENSG00000128791	European	31470	20389
eqtl-a-ENSG00000129946	ENSG00000129946	European	26181	17639
eqtl-a-ENSG00000104765	ENSG00000104765	European	30895	20190
eqtl-a-ENSG00000187837	ENSG00000187837	European	31684	19348
eqtl-a-ENSG00000257924	ENSG00000257924	European	4530	16895
eqtl-a-ENSG00000184207	ENSG00000184207	European	26181	19181
eqtl-a-ENSG00000182870	ENSG00000182870	European	31684	19902
eqtl-a-ENSG00000211940	ENSG00000211940	European	5502	16975
eqtl-a-ENSG00000163736	ENSG00000163736	European	31684	17065
eqtl-a-ENSG00000100330	ENSG00000100330	European	31684	18186
eqtl-a-ENSG00000226608	ENSG00000226608	European	5502	18751
eqtl-a-ENSG00000118257	ENSG00000118257	European	31470	17972
eqtl-a-ENSG00000161914	ENSG00000161914	European	31684	18247
eqtl-a-ENSG00000266473	ENSG00000266473	European	4677	17696
eqtl-a-ENSG00000260091	ENSG00000260091	European	4994	17678
eqtl-a-ENSG00000144852	ENSG00000144852	European	30091	18536
eqtl-a-ENSG00000115504	ENSG00000115504	European	31684	16028
eqtl-a-ENSG00000008710	ENSG00000008710	European	26395	19401
eqtl-a-ENSG00000184925	ENSG00000184925	European	31644	18563
eqtl-a-ENSG00000249673	ENSG00000249673	European	17435	19526
eqtl-a-ENSG00000067715	ENSG00000067715	European	30765	16323
eqtl-a-ENSG00000034677	ENSG00000034677	European	31086	17318
eqtl-a-ENSG00000047249	ENSG00000047249	European	31684	19039
eqtl-a-ENSG00000175087	ENSG00000175087	European	31684	16766
